state_name,year,disease,cases,incidence_per_capita
SOUTH CAROLINA,1961,MEASLES,3292,2.7325999999999993
SOUTH CAROLINA,1962,MEASLES,930,0.8533333333333328
SOUTH CAROLINA,1963,MEASLES,2356,1.9947916666666663
SOUTH CAROLINA,1964,MEASLES,4001,3.4387234042553203
SOUTH CAROLINA,1965,MEASLES,1262,0.9721153846153843
SOUTH CAROLINA,1966,MEASLES,663,0.5261999999999997
SOUTH CAROLINA,1967,MEASLES,517,0.40078431372549006
SOUTH CAROLINA,1968,MEASLES,38,0.031020408163265307
SOUTH CAROLINA,1969,MEASLES,136,0.10470588235294123
SOUTH CAROLINA,1970,MEASLES,638,0.48019999999999974
SOUTH CAROLINA,1971,MEASLES,892,0.6687755102040814
SOUTH CAROLINA,1972,MEASLES,211,0.15571428571428575
SOUTH CAROLINA,1973,MEASLES,79,0.05836734693877552
SOUTH CAROLINA,1974,MEASLES,58,0.040000000000000015
SOUTH CAROLINA,1975,MEASLES,17,0.035625000000000004
SOUTH CAROLINA,1976,MEASLES,5,0.0031914893617021275
SOUTH CAROLINA,1977,MEASLES,101,0.0745454545454545
SOUTH CAROLINA,1978,MEASLES,200,0.12880000000000003
SOUTH CAROLINA,1979,MEASLES,105,0.07790697674418605
SOUTH CAROLINA,1980,MEASLES,160,0.11409090909090906
SOUTH CAROLINA,1981,MEASLES,0,0.0
SOUTH CAROLINA,1985,MEASLES,1,0.03
SOUTH CAROLINA,1986,MEASLES,255,0.17952380952380956
SOUTH CAROLINA,1987,MEASLES,2,0.002608695652173913
SOUTH CAROLINA,1989,MEASLES,18,0.024761904761904763
SOUTH CAROLINA,1990,MEASLES,4,0.003076923076923077
SOUTH CAROLINA,1991,MEASLES,13,0.008809523809523809
SOUTH CAROLINA,1992,MEASLES,29,0.025
SOUTH CAROLINA,1997,MEASLES,2,0.002272727272727273
SOUTH DAKOTA,1928,MEASLES,1097,3.5591111111111116
SOUTH DAKOTA,1929,MEASLES,1158,3.5695744680851047
SOUTH DAKOTA,1930,MEASLES,2400,7.870681818181822
SOUTH DAKOTA,1931,MEASLES,1474,4.247199999999998
SOUTH DAKOTA,1932,MEASLES,667,2.471025641025643
SOUTH DAKOTA,1933,MEASLES,2064,6.646222222222222
SOUTH DAKOTA,1934,MEASLES,9370,26.94000000000001
SOUTH DAKOTA,1935,MEASLES,1127,3.889534883720931
SOUTH DAKOTA,1936,MEASLES,224,0.8615384615384613
SOUTH DAKOTA,1937,MEASLES,65,0.3936000000000001
SOUTH DAKOTA,1938,MEASLES,1379,10.117142857142856
SOUTH DAKOTA,1939,MEASLES,7572,23.015294117647063
SOUTH DAKOTA,1940,MEASLES,1631,5.288124999999999
SOUTH DAKOTA,1941,MEASLES,377,1.277916666666666
SOUTH DAKOTA,1942,MEASLES,844,2.8618000000000006
SOUTH DAKOTA,1943,MEASLES,2979,10.793829787234042
SOUTH DAKOTA,1944,MEASLES,1463,5.504893617021279
SOUTH DAKOTA,1945,MEASLES,584,2.0536734693877547
SOUTH DAKOTA,1946,MEASLES,1116,4.311136363636361
SOUTH DAKOTA,1947,MEASLES,1312,4.366
SOUTH DAKOTA,1948,MEASLES,859,3.5065000000000013
SOUTH DAKOTA,1949,MEASLES,993,3.278958333333332
SOUTH DAKOTA,1950,MEASLES,672,2.2797777777777783
SOUTH DAKOTA,1951,MEASLES,699,2.1779591836734697
SOUTH DAKOTA,1952,MEASLES,755,2.561333333333333
SOUTH DAKOTA,1953,MEASLES,446,1.8597297297297295
SOUTH DAKOTA,1954,MEASLES,809,2.6854347826086964
SOUTH DAKOTA,1955,MEASLES,422,1.5140476190476186
SOUTH DAKOTA,1956,MEASLES,581,2.1158536585365852
SOUTH DAKOTA,1957,MEASLES,543,2.263611111111112
SOUTH DAKOTA,1958,MEASLES,121,0.5938709677419356
SOUTH DAKOTA,1959,MEASLES,861,4.611428571428573
SOUTH DAKOTA,1960,MEASLES,120,1.465833333333333
SOUTH DAKOTA,1961,MEASLES,151,0.7757142857142857
SOUTH DAKOTA,1962,MEASLES,453,1.6907894736842113
SOUTH DAKOTA,1963,MEASLES,89,0.5695454545454546
SOUTH DAKOTA,1964,MEASLES,69,0.493
SOUTH DAKOTA,1965,MEASLES,116,0.3217307692307693
SOUTH DAKOTA,1966,MEASLES,40,0.11979591836734695
SOUTH DAKOTA,1967,MEASLES,58,0.17340000000000003
SOUTH DAKOTA,1968,MEASLES,4,0.011764705882352941
SOUTH DAKOTA,1969,MEASLES,51,0.23875000000000002
SOUTH DAKOTA,1970,MEASLES,106,0.35088888888888903
SOUTH DAKOTA,1971,MEASLES,212,0.6529166666666667
SOUTH DAKOTA,1972,MEASLES,12,0.03708333333333333
SOUTH DAKOTA,1973,MEASLES,3,0.06285714285714285
SOUTH DAKOTA,1974,MEASLES,28,0.0876595744680851
SOUTH DAKOTA,1975,MEASLES,356,1.0172549019607842
SOUTH DAKOTA,1976,MEASLES,5,0.018048780487804877
SOUTH DAKOTA,1977,MEASLES,73,0.23600000000000002
SOUTH DAKOTA,1979,MEASLES,2,0.006363636363636364
SOUTH DAKOTA,1990,MEASLES,16,0.0693939393939394
SOUTH DAKOTA,1997,MEASLES,9,0.03333333333333334
TENNESSEE,1928,MEASLES,8276,7.335581395348838
TENNESSEE,1929,MEASLES,860,0.6478431372549018
TENNESSEE,1930,MEASLES,4712,3.527647058823531
TENNESSEE,1931,MEASLES,3581,2.6429411764705892
TENNESSEE,1932,MEASLES,1870,1.4678723404255338
TENNESSEE,1933,MEASLES,3667,2.566923076923077
TENNESSEE,1934,MEASLES,18036,12.458653846153847
TENNESSEE,1935,MEASLES,1436,1.1154347826086954
TENNESSEE,1936,MEASLES,1400,1.0454166666666664
TENNESSEE,1937,MEASLES,2974,2.1716326530612253
TENNESSEE,1938,MEASLES,11391,7.762499999999998
TENNESSEE,1939,MEASLES,3118,2.1260784313725476
TENNESSEE,1940,MEASLES,2797,1.982708333333334
TENNESSEE,1941,MEASLES,8269,5.794375
TENNESSEE,1942,MEASLES,3127,2.1268000000000002
TENNESSEE,1943,MEASLES,5796,4.147872340425532
TENNESSEE,1944,MEASLES,5290,3.9229787234042535
TENNESSEE,1945,MEASLES,1897,1.3708333333333327
TENNESSEE,1946,MEASLES,4626,2.893653846153844
TENNESSEE,1947,MEASLES,1931,1.2448979591836733
TENNESSEE,1948,MEASLES,4102,2.898636363636364
TENNESSEE,1949,MEASLES,8179,4.860769230769231
TENNESSEE,1950,MEASLES,3452,2.124489795918367
TENNESSEE,1951,MEASLES,2719,1.6457142857142855
TENNESSEE,1952,MEASLES,6725,4.09142857142857
TENNESSEE,1953,MEASLES,2814,1.7291836734693873
TENNESSEE,1954,MEASLES,13987,8.007692307692308
TENNESSEE,1955,MEASLES,5876,3.5116326530612234
TENNESSEE,1956,MEASLES,21071,11.865384615384617
TENNESSEE,1957,MEASLES,15659,8.940980392156863
TENNESSEE,1958,MEASLES,27544,16.194897959183677
TENNESSEE,1959,MEASLES,9720,5.749583333333334
TENNESSEE,1960,MEASLES,19158,10.305769230769227
TENNESSEE,1961,MEASLES,14600,8.061999999999998
TENNESSEE,1962,MEASLES,24474,12.813846153846153
TENNESSEE,1963,MEASLES,6825,3.8239583333333322
TENNESSEE,1964,MEASLES,23734,12.341764705882357
TENNESSEE,1965,MEASLES,9043,4.5792307692307705
TENNESSEE,1966,MEASLES,12718,6.524313725490194
TENNESSEE,1967,MEASLES,2068,1.0311538461538463
TENNESSEE,1968,MEASLES,65,0.03326923076923078
TENNESSEE,1969,MEASLES,19,0.0106
TENNESSEE,1970,MEASLES,546,0.27059999999999995
TENNESSEE,1971,MEASLES,1013,0.49379999999999996
TENNESSEE,1972,MEASLES,195,0.09510204081632649
TENNESSEE,1973,MEASLES,165,0.07959183673469386
TENNESSEE,1974,MEASLES,56,0.03486486486486486
TENNESSEE,1975,MEASLES,178,0.08019607843137251
TENNESSEE,1976,MEASLES,212,0.09795918367346937
TENNESSEE,1977,MEASLES,707,0.32812499999999983
TENNESSEE,1978,MEASLES,1016,0.428076923076923
TENNESSEE,1979,MEASLES,80,0.03460000000000001
TENNESSEE,1980,MEASLES,179,0.08148936170212766
TENNESSEE,1981,MEASLES,4,0.002962962962962963
TENNESSEE,1982,MEASLES,6,0.0023529411764705885
TENNESSEE,1983,MEASLES,1,0.02
TENNESSEE,1986,MEASLES,58,0.03428571428571429
TENNESSEE,1988,MEASLES,1,0.0016666666666666668
TENNESSEE,1989,MEASLES,139,0.07916666666666666
TENNESSEE,1990,MEASLES,96,0.04386363636363636
TENNESSEE,1991,MEASLES,10,0.005714285714285714
TENNESSEE,1993,MEASLES,0,0.0
TENNESSEE,1994,MEASLES,27,0.012045454545454547
TENNESSEE,1996,MEASLES,2,0.0023529411764705885
TENNESSEE,1997,MEASLES,3,0.05
TENNESSEE,1998,MEASLES,0,0.0
TEXAS,1928,MEASLES,5524,1.9867346938775514
TEXAS,1929,MEASLES,4107,1.3707692307692303
TEXAS,1930,MEASLES,4275,1.4337254901960785
TEXAS,1931,MEASLES,2336,0.8990909090909092
TEXAS,1932,MEASLES,4564,1.5954166666666667
TEXAS,1933,MEASLES,21734,6.949999999999998
TEXAS,1934,MEASLES,29699,9.435769230769232
TEXAS,1935,MEASLES,3923,1.2813999999999997
TEXAS,1936,MEASLES,7776,2.5628571428571427
TEXAS,1937,MEASLES,14694,4.610588235294117
TEXAS,1938,MEASLES,6011,1.8334615384615374
TEXAS,1939,MEASLES,7380,2.2741176470588234
TEXAS,1940,MEASLES,16060,5.205833333333333
TEXAS,1941,MEASLES,20305,6.560425531914893
TEXAS,1942,MEASLES,34717,10.3446
TEXAS,1943,MEASLES,16370,4.966382978723407
TEXAS,1944,MEASLES,37283,11.536170212765958
TEXAS,1945,MEASLES,12892,3.934583333333331
TEXAS,1946,MEASLES,29521,7.887115384615385
TEXAS,1947,MEASLES,8090,2.1896
TEXAS,1948,MEASLES,44525,13.27
TEXAS,1949,MEASLES,57133,14.413076923076918
TEXAS,1950,MEASLES,13658,3.5129999999999977
TEXAS,1951,MEASLES,65601,16.50571428571429
TEXAS,1952,MEASLES,23560,5.90125
TEXAS,1953,MEASLES,73840,18.454583333333332
TEXAS,1954,MEASLES,75953,18.1224
TEXAS,1955,MEASLES,39466,9.300612244897959
TEXAS,1956,MEASLES,66685,14.523846153846158
TEXAS,1957,MEASLES,42797,9.830625000000001
TEXAS,1958,MEASLES,82299,17.790600000000005
TEXAS,1959,MEASLES,33917,7.513541666666668
TEXAS,1960,MEASLES,49678,9.926730769230765
TEXAS,1961,MEASLES,16111,3.217058823529412
TEXAS,1962,MEASLES,66915,12.800192307692317
TEXAS,1963,MEASLES,16697,3.424166666666667
TEXAS,1964,MEASLES,39353,10.356216216216211
TEXAS,1965,MEASLES,29509,5.467692307692304
TEXAS,1966,MEASLES,25178,4.704901960784314
TEXAS,1967,MEASLES,13283,2.41
TEXAS,1968,MEASLES,5146,0.9149999999999996
TEXAS,1969,MEASLES,4957,0.8798039215686273
TEXAS,1970,MEASLES,8327,1.418627450980392
TEXAS,1971,MEASLES,9101,1.5178431372549013
TEXAS,1972,MEASLES,1582,0.2634
TEXAS,1973,MEASLES,500,0.07960784313725484
TEXAS,1974,MEASLES,179,0.029791666666666685
TEXAS,1975,MEASLES,281,0.04460000000000001
TEXAS,1976,MEASLES,262,0.03923076923076925
TEXAS,1977,MEASLES,1889,0.28551020408163263
TEXAS,1978,MEASLES,1047,0.14784313725490195
TEXAS,1979,MEASLES,648,0.08730769230769224
TEXAS,1980,MEASLES,197,0.02627450980392158
TEXAS,1981,MEASLES,924,0.12562499999999996
TEXAS,1982,MEASLES,175,0.025
TEXAS,1983,MEASLES,37,0.00558139534883721
TEXAS,1984,MEASLES,543,0.07399999999999997
TEXAS,1985,MEASLES,423,0.058181818181818154
TEXAS,1986,MEASLES,372,0.052790697674418616
TEXAS,1987,MEASLES,417,0.053404255319148934
TEXAS,1988,MEASLES,14,0.0023076923076923075
TEXAS,1989,MEASLES,3129,0.40065217391304353
TEXAS,1990,MEASLES,3898,0.5316279069767442
TEXAS,1991,MEASLES,214,0.038437500000000006
TEXAS,1992,MEASLES,1002,0.1771875
TEXAS,1993,MEASLES,10,0.0027272727272727275
TEXAS,1994,MEASLES,16,0.0024390243902439024
TEXAS,1995,MEASLES,13,0.00409090909090909
TEXAS,1996,MEASLES,27,0.004736842105263159
TEXAS,1997,MEASLES,9,0.001794871794871795
TEXAS,1999,MEASLES,7,0.0002173913043478261
TEXAS,2001,MEASLES,0,0.0
TEXAS,2002,MEASLES,1,0.0
UTAH,1928,MEASLES,85,0.442894736842105
UTAH,1929,MEASLES,350,1.5659090909090907
UTAH,1930,MEASLES,5318,22.229574468085126
UTAH,1931,MEASLES,153,0.7430000000000001
UTAH,1932,MEASLES,72,0.38638888888888884
UTAH,1933,MEASLES,2091,7.884313725490196
UTAH,1934,MEASLES,11405,42.84058823529415
UTAH,1935,MEASLES,264,1.1665116279069767
UTAH,1936,MEASLES,621,2.4059183673469384
UTAH,1937,MEASLES,2099,7.78019607843137
UTAH,1938,MEASLES,9682,34.785769230769226
UTAH,1939,MEASLES,5445,20.044599999999996
UTAH,1940,MEASLES,7531,28.400416666666658
UTAH,1941,MEASLES,1550,5.856041666666665
UTAH,1942,MEASLES,14888,51.78119999999999
UTAH,1943,MEASLES,7644,25.771702127659573
UTAH,1944,MEASLES,1215,4.269574468085107
UTAH,1945,MEASLES,4410,15.543749999999998
UTAH,1946,MEASLES,7942,23.93403846153847
UTAH,1947,MEASLES,632,2.02530612244898
UTAH,1948,MEASLES,5949,20.703181818181815
UTAH,1949,MEASLES,3533,10.324313725490196
UTAH,1950,MEASLES,6119,17.583999999999993
UTAH,1951,MEASLES,2340,6.904166666666668
UTAH,1952,MEASLES,4727,13.3165306122449
UTAH,1953,MEASLES,5730,15.82469387755102
UTAH,1954,MEASLES,7829,20.074230769230784
UTAH,1955,MEASLES,791,2.1052083333333336
UTAH,1956,MEASLES,2299,5.571960784313726
UTAH,1957,MEASLES,14454,34.997800000000005
UTAH,1958,MEASLES,3877,9.1766
UTAH,1959,MEASLES,5837,14.908666666666662
UTAH,1960,MEASLES,4966,10.610961538461531
UTAH,1961,MEASLES,1681,3.521568627450979
UTAH,1962,MEASLES,4125,8.44254901960784
UTAH,1963,MEASLES,3080,6.5881250000000025
UTAH,1964,MEASLES,2550,5.112745098039217
UTAH,1965,MEASLES,4422,8.555000000000003
UTAH,1966,MEASLES,688,1.3372549019607844
UTAH,1967,MEASLES,385,0.7562000000000003
UTAH,1968,MEASLES,21,0.04340425531914894
UTAH,1969,MEASLES,11,0.025952380952380956
UTAH,1970,MEASLES,39,0.07822222222222222
UTAH,1971,MEASLES,341,0.6258333333333334
UTAH,1972,MEASLES,160,0.2856249999999999
UTAH,1973,MEASLES,129,0.2557142857142857
UTAH,1974,MEASLES,15,0.04033333333333334
UTAH,1975,MEASLES,355,0.773611111111111
UTAH,1976,MEASLES,2197,3.2021153846153876
UTAH,1977,MEASLES,24,0.03804347826086956
UTAH,1978,MEASLES,46,0.07043478260869565
UTAH,1979,MEASLES,22,0.03102040816326531
UTAH,1980,MEASLES,45,0.06208333333333332
UTAH,1982,MEASLES,3,0.019
UTAH,1983,MEASLES,10,0.1525
UTAH,1984,MEASLES,28,0.03250000000000001
UTAH,1986,MEASLES,13,0.030000000000000002
UTAH,1989,MEASLES,119,0.23
UTAH,1990,MEASLES,147,0.27419354838709675
UTAH,1991,MEASLES,220,0.3433333333333334
UTAH,1994,MEASLES,153,0.19999999999999998
UTAH,1995,MEASLES,0,0.0
UTAH,1996,MEASLES,119,0.1803125
UTAH,1997,MEASLES,1,0.002272727272727273
UTAH,1999,MEASLES,2,0.003703703703703704
UTAH,2000,MEASLES,3,0.0035135135135135136
UTAH,2002,MEASLES,0,0.0
VERMONT,1928,MEASLES,1199,6.974999999999995
VERMONT,1929,MEASLES,378,2.5685365853658544
VERMONT,1930,MEASLES,852,5.635476190476191
VERMONT,1931,MEASLES,1143,7.075555555555555
VERMONT,1932,MEASLES,4103,24.91478260869565
VERMONT,1933,MEASLES,1116,7.269302325581396
VERMONT,1934,MEASLES,1359,8.65136363636363
VERMONT,1935,MEASLES,1390,7.633333333333337
VERMONT,1936,MEASLES,10620,70.82833333333338
VERMONT,1937,MEASLES,1030,7.056341463414634
VERMONT,1938,MEASLES,5886,34.43
VERMONT,1939,MEASLES,3688,20.583799999999997
VERMONT,1940,MEASLES,880,5.022291666666667
VERMONT,1941,MEASLES,1339,8.013333333333334
VERMONT,1942,MEASLES,3677,21.42580000000001
VERMONT,1943,MEASLES,7600,49.441063829787225
VERMONT,1944,MEASLES,2361,15.988510638297875
VERMONT,1945,MEASLES,568,3.749166666666666
VERMONT,1946,MEASLES,2938,16.512115384615385
VERMONT,1947,MEASLES,4776,30.655227272727277
VERMONT,1948,MEASLES,1462,10.178
VERMONT,1949,MEASLES,6315,36.41212765957446
VERMONT,1950,MEASLES,597,3.350425531914895
VERMONT,1951,MEASLES,4275,23.080204081632655
VERMONT,1952,MEASLES,5246,29.110833333333336
VERMONT,1953,MEASLES,565,3.237608695652174
VERMONT,1954,MEASLES,2866,14.906078431372547
VERMONT,1955,MEASLES,7106,41.194347826086975
VERMONT,1956,MEASLES,1285,6.8172000000000015
VERMONT,1957,MEASLES,2863,17.708372093023247
VERMONT,1958,MEASLES,2087,11.685106382978722
VERMONT,1959,MEASLES,2034,11.679777777777774
VERMONT,1960,MEASLES,3475,19.006808510638297
VERMONT,1961,MEASLES,1154,6.724545454545452
VERMONT,1962,MEASLES,2037,11.02808510638298
VERMONT,1963,MEASLES,1611,9.897560975609752
VERMONT,1964,MEASLES,2381,12.178979591836733
VERMONT,1965,MEASLES,1457,6.935769230769231
VERMONT,1966,MEASLES,327,1.552156862745098
VERMONT,1967,MEASLES,42,0.19529411764705887
VERMONT,1968,MEASLES,8,0.03936170212765957
VERMONT,1969,MEASLES,3,0.016829268292682928
VERMONT,1970,MEASLES,9,0.04714285714285714
VERMONT,1971,MEASLES,123,0.5782608695652172
VERMONT,1972,MEASLES,80,0.355625
VERMONT,1973,MEASLES,121,0.5327083333333337
VERMONT,1974,MEASLES,57,0.3046153846153846
VERMONT,1975,MEASLES,74,0.40210526315789474
VERMONT,1976,MEASLES,169,1.1456666666666666
VERMONT,1977,MEASLES,235,1.003404255319149
VERMONT,1978,MEASLES,53,0.2146938775510204
VERMONT,1979,MEASLES,119,0.45705882352941174
VERMONT,1980,MEASLES,216,0.8376
VERMONT,1981,MEASLES,2,0.008444444444444445
VERMONT,1982,MEASLES,2,0.007450980392156863
VERMONT,1984,MEASLES,4,0.02303030303030303
VERMONT,1987,MEASLES,22,0.08312500000000002
VERMONT,1989,MEASLES,1,0.004864864864864865
VERMONT,1991,MEASLES,4,0.01868421052631579
VERMONT,1993,MEASLES,31,0.11166666666666664
VERMONT,1994,MEASLES,1,0.0068000000000000005
VERMONT,1996,MEASLES,1,0.004047619047619048
VERMONT,1997,MEASLES,59,9.88
VERMONT,1998,MEASLES,0,0.0
VERMONT,2000,MEASLES,1,0.005714285714285714
VERMONT,2001,MEASLES,1,0.0036363636363636364
VIRGINIA,1932,MEASLES,1309,1.9777777777777776
VIRGINIA,1933,MEASLES,8656,6.766923076923078
VIRGINIA,1934,MEASLES,28795,22.283846153846152
VIRGINIA,1935,MEASLES,18329,13.987500000000002
VIRGINIA,1936,MEASLES,3263,2.608775510204081
VIRGINIA,1937,MEASLES,8739,6.747800000000001
VIRGINIA,1938,MEASLES,12557,9.15019230769231
VIRGINIA,1939,MEASLES,10529,7.730196078431372
VIRGINIA,1940,MEASLES,5550,4.246666666666667
VIRGINIA,1941,MEASLES,29558,21.568333333333328
VIRGINIA,1942,MEASLES,5398,3.5517999999999983
VIRGINIA,1943,MEASLES,10684,7.262553191489363
VIRGINIA,1944,MEASLES,15444,10.115319148936166
VIRGINIA,1945,MEASLES,2058,1.3427083333333334
VIRGINIA,1946,MEASLES,12393,7.419807692307692
VIRGINIA,1947,MEASLES,7753,4.8436
VIRGINIA,1948,MEASLES,6135,4.3477272727272736
VIRGINIA,1949,MEASLES,21377,12.486730769230768
VIRGINIA,1950,MEASLES,2832,1.6749019607843139
VIRGINIA,1951,MEASLES,14035,8.341020408163265
VIRGINIA,1952,MEASLES,13200,7.844166666666666
VIRGINIA,1953,MEASLES,4943,2.8359183673469373
VIRGINIA,1954,MEASLES,23945,12.953076923076924
VIRGINIA,1955,MEASLES,4310,2.451020408163266
VIRGINIA,1956,MEASLES,23616,12.202499999999999
VIRGINIA,1957,MEASLES,4946,2.5734
VIRGINIA,1958,MEASLES,21533,11.227551020408166
VIRGINIA,1959,MEASLES,13801,7.276875
VIRGINIA,1960,MEASLES,7396,3.6392156862745093
VIRGINIA,1961,MEASLES,11709,5.7189999999999985
VIRGINIA,1962,MEASLES,9660,4.531176470588236
VIRGINIA,1963,MEASLES,7377,3.669148936170212
VIRGINIA,1964,MEASLES,11973,5.38843137254902
VIRGINIA,1965,MEASLES,4117,1.7946153846153856
VIRGINIA,1966,MEASLES,2256,0.9917647058823533
VIRGINIA,1967,MEASLES,2346,0.9998076923076928
VIRGINIA,1968,MEASLES,433,0.18607843137254898
VIRGINIA,1969,MEASLES,934,0.40519999999999995
VIRGINIA,1970,MEASLES,2466,1.017843137254902
VIRGINIA,1971,MEASLES,1563,0.6347058823529412
VIRGINIA,1972,MEASLES,77,0.03500000000000001
VIRGINIA,1973,MEASLES,435,0.17836734693877535
VIRGINIA,1974,MEASLES,43,0.018297872340425535
VIRGINIA,1975,MEASLES,43,0.017
VIRGINIA,1976,MEASLES,856,0.3298
VIRGINIA,1977,MEASLES,2676,1.0581250000000002
